username,total_comments,sentiment_score,positive_count,neutral_count,negative_count,avg_bert_score,avg_vader_score,positive_pct,neutral_pct,negative_pct
caitlinclairexo,1,0.8569,1,0,0,0.9122,0.7279,100.0,0.0,0.0
bellethemagazine,1,0.8568,1,0,0,0.862,0.8446,100.0,0.0,0.0
nomadasaurus,1,0.8568,1,0,0,0.8322,0.9143,100.0,0.0,0.0
elviracioffi,2,0.8567,2,0,0,0.8539,0.8634,100.0,0.0,0.0
almosthemoon,3,0.8567,3,0,0,0.8654,0.8363,100.0,0.0,0.0
embersbeneathme,3,0.8567,3,0,0,0.8377,0.9008,100.0,0.0,0.0
charlottefisher,2,0.8566,2,0,0,0.8662,0.8342,100.0,0.0,0.0
lovesian,2,0.8565,2,0,0,0.8264,0.9268,100.0,0.0,0.0
wildwither,1,0.8565,1,0,0,0.8294,0.9198,100.0,0.0,0.0
cassbelll,1,0.8564,1,0,0,0.8378,0.8998,100.0,0.0,0.0
lifeofprie,1,0.8564,1,0,0,0.9108,0.7294,100.0,0.0,0.0
nawtuk,1,0.8563,1,0,0,0.8087,0.9673,100.0,0.0,0.0
katieguevarra,1,0.8562,1,0,0,0.8337,0.9086,100.0,0.0,0.0
bcdicke,1,0.8562,1,0,0,0.8271,0.9241,100.0,0.0,0.0
cucinoperpassione,1,0.8561,1,0,0,0.8862,0.7859,100.0,0.0,0.0
hey_itsbeautiful,1,0.856,1,0,0,0.8099,0.9637,100.0,0.0,0.0
ilfiordicappero,2,0.856,2,0,0,0.8208,0.9378,100.0,0.0,0.0
julya66,1,0.8559,1,0,0,0.8181,0.9442,100.0,0.0,0.0
lovelylor,1,0.8559,1,0,0,0.8251,0.9278,100.0,0.0,0.0
katiejfit,1,0.8558,1,0,0,0.8569,0.8533,100.0,0.0,0.0
chlosertoyou,1,0.8558,1,0,0,0.8364,0.901,100.0,0.0,0.0
jackyxsecretx,1,0.8558,1,0,0,0.8158,0.9493,100.0,0.0,0.0
omgitskimara_,1,0.8558,1,0,0,0.819,0.9417,100.0,0.0,0.0
aladyinlondon,2,0.8558,2,0,0,0.9163,0.7145,100.0,0.0,0.0
juandavidpardou,2,0.8556,2,0,0,0.8398,0.8923,100.0,0.0,0.0
marcobaeni,2,0.8555,2,0,0,0.85,0.8685,100.0,0.0,0.0
cosmocalista,1,0.8555,1,0,0,0.8411,0.8891,100.0,0.0,0.0
likapics,1,0.8555,1,0,0,0.8246,0.9276,100.0,0.0,0.0
supermomtraci,1,0.8555,1,0,0,0.8269,0.9221,100.0,0.0,0.0
myhiller,1,0.8555,1,0,0,0.8924,0.7693,100.0,0.0,0.0
anniepierla,1,0.8555,1,0,0,0.8646,0.8344,100.0,0.0,0.0
coach_nguyen,1,0.8555,1,0,0,0.8714,0.8185,100.0,0.0,0.0
maccaronireflex,2,0.8552,2,0,0,0.8186,0.9405,100.0,0.0,0.0
ameliafreer,2,0.8552,2,0,0,0.8439,0.8814,100.0,0.0,0.0
marymakeup84,2,0.855,2,0,0,0.8187,0.9396,100.0,0.0,0.0
jmcdaniel87,1,0.8549,1,0,0,0.8165,0.9446,100.0,0.0,0.0
julitisaguda,1,0.8549,1,0,0,0.9207,0.7015,100.0,0.0,0.0
fitnessevisek,1,0.8548,1,0,0,0.8008,0.9808,100.0,0.0,0.0
sweetportfolio,1,0.8548,1,0,0,0.8264,0.9211,100.0,0.0,0.0
ettavee,2,0.8548,2,0,0,0.8434,0.8813,100.0,0.0,0.0
marvinxbauer,1,0.8547,1,0,0,0.8349,0.901,100.0,0.0,0.0
threeclementines,1,0.8546,1,0,0,0.8654,0.8294,100.0,0.0,0.0
sgt_bulldog,1,0.8546,1,0,0,0.7981,0.9863,100.0,0.0,0.0
domesticallyspeaking,1,0.8545,1,0,0,0.8652,0.8294,100.0,0.0,0.0
liza_lash,1,0.8545,1,0,0,0.8699,0.8185,100.0,0.0,0.0
thisseasonsgold,1,0.8544,1,0,0,0.8456,0.875,100.0,0.0,0.0
_katiemeehan,1,0.8544,1,0,0,0.8323,0.9059,100.0,0.0,0.0
sparkleandscript,1,0.8544,1,0,0,0.8099,0.9584,100.0,0.0,0.0
letstalkfinance_,1,0.8544,1,0,0,0.8369,0.8953,100.0,0.0,0.0
wanderingwagars,1,0.8542,1,0,0,0.8409,0.8854,100.0,0.0,0.0
kelseymeredith,2,0.8542,2,0,0,0.8158,0.944,100.0,0.0,0.0
karissapukas,1,0.8541,1,0,0,0.8058,0.9668,100.0,0.0,0.0
krystintysire,1,0.854,1,0,0,0.8539,0.8544,100.0,0.0,0.0
carissa_mcholme,2,0.8539,2,0,0,0.8272,0.9164,100.0,0.0,0.0
azradc,1,0.8539,1,0,0,0.8719,0.8119,100.0,0.0,0.0
carlomolfetta,1,0.8538,1,0,0,0.8214,0.9294,100.0,0.0,0.0
serelagatta,2,0.8538,2,0,0,0.8294,0.9108,100.0,0.0,0.0
nourish_everyday,1,0.8538,1,0,0,0.8718,0.8119,100.0,0.0,0.0
madeleineraifordholland,2,0.8537,2,0,0,0.8669,0.823,100.0,0.0,0.0
annalisa_nali,2,0.8536,2,0,0,0.8449,0.874,100.0,0.0,0.0
mandymaxim,2,0.8536,2,0,0,0.8591,0.841,100.0,0.0,0.0
moondyga,1,0.8534,1,0,0,0.8425,0.879,100.0,0.0,0.0
amandoemtempointegral,1,0.8533,1,0,0,0.8096,0.9552,100.0,0.0,0.0
myfourandmore,3,0.8533,3,0,0,0.8321,0.9028,100.0,0.0,0.0
lydialouiseblog,2,0.8532,2,0,0,0.8158,0.9405,100.0,0.0,0.0
its_stelia,3,0.8532,3,0,0,0.829,0.9095,100.0,0.0,0.0
alinecastelo,2,0.8532,2,0,0,0.8294,0.9084,100.0,0.0,0.0
livylovestorun,1,0.8531,1,0,0,0.8707,0.8119,100.0,0.0,0.0
glitzandglambytiff,1,0.853,1,0,0,0.8025,0.971,100.0,0.0,0.0
fatimah.oa,1,0.853,1,0,0,0.8055,0.9637,100.0,0.0,0.0
erikaarff,1,0.853,1,0,0,0.8937,0.7582,100.0,0.0,0.0
wherelifeisgreat,2,0.8529,2,0,0,0.829,0.9086,100.0,0.0,0.0
maryam__fg,1,0.8529,1,0,0,0.8104,0.9521,100.0,0.0,0.0
alonaviorne,2,0.8529,2,0,0,0.8374,0.889,100.0,0.0,0.0
itsmekellieb,1,0.8528,1,0,0,0.836,0.892,100.0,0.0,0.0
dennmitch,1,0.8528,1,0,0,0.8065,0.9609,100.0,0.0,0.0
raising.them.kind,1,0.8527,1,0,0,0.8728,0.8057,100.0,0.0,0.0
hannahnicoleadams,1,0.8526,1,0,0,0.8672,0.8185,100.0,0.0,0.0
littleglitterybox,2,0.8526,2,0,0,0.8594,0.8366,100.0,0.0,0.0
ezzakinsofficial,1,0.8525,1,0,0,0.8601,0.8348,100.0,0.0,0.0
messforless,1,0.8524,1,0,0,0.8601,0.8344,100.0,0.0,0.0
runningaroundtheboyz,2,0.8524,2,0,0,0.9042,0.7314,100.0,0.0,0.0
napaulista,1,0.8524,1,0,0,0.8103,0.9506,100.0,0.0,0.0
lustliving,2,0.8522,2,0,0,0.8556,0.8442,100.0,0.0,0.0
lovelyblondecloset,2,0.8521,2,0,0,0.8288,0.9063,100.0,0.0,0.0
sohniahmed,1,0.8521,1,0,0,0.8101,0.9501,100.0,0.0,0.0
dacey_cash,1,0.8521,1,0,0,0.8061,0.9593,100.0,0.0,0.0
ellevalera,1,0.8521,1,0,0,0.8532,0.8494,100.0,0.0,0.0
chocolate_muscle_foodie,1,0.8521,1,0,0,0.849,0.8592,100.0,0.0,0.0
vintagerevivals,1,0.8521,1,0,0,0.8694,0.8119,100.0,0.0,0.0
giizeleoliveira,1,0.852,1,0,0,0.8197,0.9272,100.0,0.0,0.0
maddie.neville,2,0.852,2,0,0,0.8546,0.8456,100.0,0.0,0.0
vegetarian_diaries,2,0.8519,2,0,0,0.811,0.9475,100.0,0.0,0.0
marcocariola,2,0.8518,2,0,0,0.8517,0.852,100.0,0.0,0.0
oriana_burton,1,0.8517,1,0,0,0.8714,0.8057,100.0,0.0,0.0
july_bijou,1,0.8516,1,0,0,0.8451,0.8666,100.0,0.0,0.0
kristinadapaah,1,0.8515,1,0,0,0.8656,0.8185,100.0,0.0,0.0
anoushkalila,1,0.8515,1,0,0,0.8656,0.8185,100.0,0.0,0.0
katielmae,2,0.8515,2,0,0,0.8185,0.9284,100.0,0.0,0.0
faustisland,1,0.8515,1,0,0,0.8656,0.8185,100.0,0.0,0.0
thesearchofhappiness,1,0.8514,1,0,0,0.9218,0.6872,100.0,0.0,0.0
aleyahs,2,0.8514,2,0,0,0.8608,0.8295,100.0,0.0,0.0
alongcamejay,1,0.8514,1,0,0,0.7995,0.9724,100.0,0.0,0.0
thestylesafari,1,0.8513,1,0,0,0.9036,0.7294,100.0,0.0,0.0
paigerebeccah,1,0.8513,1,0,0,0.8793,0.7859,100.0,0.0,0.0
stephaniezwicky,1,0.8511,1,0,0,0.8056,0.9572,100.0,0.0,0.0
ida_martine,1,0.851,1,0,0,0.805,0.9584,100.0,0.0,0.0
brooklynandbailey,1,0.851,1,0,0,0.8332,0.8927,100.0,0.0,0.0
thechristinakay,1,0.8509,1,0,0,0.8578,0.8348,100.0,0.0,0.0
nadineahya,1,0.8508,1,0,0,0.8819,0.7781,100.0,0.0,0.0
thekfaktor,2,0.8508,2,0,0,0.833,0.8924,100.0,0.0,0.0
wanderstylust,1,0.8508,1,0,0,0.8675,0.8119,100.0,0.0,0.0
kittycatchronicles,1,0.8507,0,0,1,0.911,0.7099,0.0,0.0,100.0
jeanette.gigi,1,0.8507,1,0,0,0.8176,0.9278,100.0,0.0,0.0
daniela.po_,1,0.8507,1,0,0,0.8291,0.901,100.0,0.0,0.0
tguldstrand,1,0.8506,1,0,0,0.8043,0.9585,100.0,0.0,0.0
cristinatoff,1,0.8506,1,0,0,0.8381,0.8796,100.0,0.0,0.0
francesca.licchelli,1,0.8506,1,0,0,0.8183,0.926,100.0,0.0,0.0
mteresa_corigliano,1,0.8506,1,0,0,0.8315,0.8953,100.0,0.0,0.0
the_cookie_fairy,1,0.8504,1,0,0,0.8695,0.8057,100.0,0.0,0.0
_alexdavidson,2,0.8504,2,0,0,0.8631,0.8207,100.0,0.0,0.0
lifeshehas,1,0.8504,1,0,0,0.8641,0.8185,100.0,0.0,0.0
visualsofjulius,1,0.8503,1,0,0,0.7965,0.9758,100.0,0.0,0.0
marebearmom,1,0.8503,1,0,0,0.8515,0.8474,100.0,0.0,0.0
harmonysouthway,1,0.8502,1,0,0,0.8411,0.8715,100.0,0.0,0.0
teaisfortina,2,0.8502,2,0,0,0.8296,0.8982,100.0,0.0,0.0
ensanche_pamplona,1,0.8502,1,0,0,0.8591,0.8294,100.0,0.0,0.0
nealkumar,1,0.8502,1,0,0,0.8322,0.8922,100.0,0.0,0.0
btch,1,0.8501,1,0,0,0.8807,0.7787,100.0,0.0,0.0
kristtyleeann,1,0.85,1,0,0,0.8145,0.9327,100.0,0.0,0.0
foodtruckrepublic,1,0.8499,1,0,0,0.8258,0.9063,100.0,0.0,0.0
ottocarlin,1,0.8499,1,0,0,0.9015,0.7294,100.0,0.0,0.0
publicdisplayofapparel,1,0.8498,1,0,0,0.8171,0.926,100.0,0.0,0.0
laura_couturex3,2,0.8497,2,0,0,0.8456,0.8595,100.0,0.0,0.0
pluskawaii,1,0.8497,0,0,1,0.9178,0.6909,0.0,0.0,100.0
rachel.awtrey,1,0.8497,1,0,0,0.8633,0.818,100.0,0.0,0.0
britforshort,2,0.8497,2,0,0,0.8376,0.8778,100.0,0.0,0.0
laurayanes29,1,0.8496,1,0,0,0.8631,0.818,100.0,0.0,0.0
thefashionforce,1,0.8496,1,0,0,0.8098,0.9426,100.0,0.0,0.0
aoife_walsh_x,2,0.8496,2,0,0,0.8562,0.8344,100.0,0.0,0.0
saskaludilo,1,0.8495,1,0,0,0.7984,0.9688,100.0,0.0,0.0
elfestivalito,1,0.8495,1,0,0,0.8144,0.9313,100.0,0.0,0.0
proudlock,2,0.8495,2,0,0,0.8485,0.8518,100.0,0.0,0.0
heynasreen,2,0.8494,2,0,0,0.8399,0.8716,100.0,0.0,0.0
nashvilletash,1,0.8494,1,0,0,0.802,0.9599,100.0,0.0,0.0
